trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status
TR11078,USR1070,member,BK249,classic,ST112,ST104,2024-11-18 14:14:00,2024-11-18 15:06:00,52.0,5.02,completed
TR11079,USR1008,casual,BK251,electric,ST108,ST112,2024-04-02 01:56:00,2024-04-02 02:55:00,59.0,9.4,completed
TR11080,USR1034,member,BK202,classic,ST109,ST107,2024-11-15 10:01:00,2024-11-15 10:39:00,38.0,8.7,completed
TR11081,USR1063,casual,BK218,classic,ST101,ST106,2024-12-03 14:14:00,2024-12-03 15:06:00,52.0,3.76,completed
TR11082,USR1066,casual,BK293,electric,ST104,ST100,2024-06-12 03:55:00,2024-06-12 04:04:00,9.0,7.06,completed
TR11083,USR1011,casual,BK240,electric,ST104,ST112,2024-08-28 09:00:00,2024-08-28 09:22:00,22.0,4.66,completed
TR11084,USR1099,casual,BK257,electric,ST112,ST102,2024-11-16 18:42:00,2024-11-16 19:08:00,26.0,6.72,completed
TR11085,USR1041,casual,BK242,electric,ST109,ST100,2024-06-15 20:30:00,2024-06-15 21:05:00,35.0,9.69,completed
TR11086,USR1001,member,BK286,electric,ST105,ST114,2024-02-22 15:59:00,2024-02-22 16:54:00,55.0,8.43,completed
TR11087,USR1066,member,BK277,electric,ST108,ST100,2024-01-06 12:41:00,2024-01-06 13:14:00,33.0,2.09,completed
TR11088,USR1017,casual,BK237,classic,ST104,ST108,2024-03-25 23:17:00,2024-03-25 23:47:00,30.0,2.04,completed
TR11089,USR1069,casual,BK243,electric,ST111,ST112,2024-07-26 20:10:00,2024-07-26 20:56:00,46.0,7.05,completed
TR11090,USR1002,member,BK275,electric,ST107,ST113,2024-10-08 20:42:00,2024-10-08 21:26:00,44.0,8.25,completed
TR11091,USR1008,casual,BK210,classic,ST102,ST110,2024-04-14 15:25:00,2024-04-14 15:34:00,9.0,2.35,completed
TR11092,USR1032,casual,BK293,electric,ST104,ST102,2024-11-10 19:35:00,2024-11-10 20:10:00,35.0,9.64,completed
TR11093,USR1086,casual,BK201,electric,ST108,ST110,2024-04-06 17:34:00,2024-04-06 17:49:00,15.0,9.39,completed
TR11094,USR1020,member,BK204,electric,ST112,ST104,2024-06-08 21:26:00,2024-06-08 22:07:00,41.0,5.14,completed
TR11095,USR1019,member,BK224,electric,ST108,ST109,2024-07-17 13:50:00,2024-07-17 14:32:00,42.0,5.37,completed
TR11096,USR1096,casual,BK250,classic,ST112,ST102,2024-09-24 08:56:00,2024-09-24 09:03:00,7.0,6.52,completed
TR11097,USR1034,member,BK293,classic,ST101,ST105,2024-10-23 11:04:00,2024-10-23 11:59:00,55.0,3.4,completed
TR11098,USR1053,casual,BK252,electric,ST114,ST104,2024-10-03 09:28:00,2024-10-03 10:19:00,51.0,5.09,completed
TR11099,USR1071,member,BK249,electric,ST111,ST101,2024-06-20 21:41:00,2024-06-20 22:18:00,37.0,3.35,completed
TR11100,USR1038,casual,BK245,electric,ST113,ST107,2024-03-02 15:40:00,2024-03-02 16:29:00,49.0,1.71,completed
TR11101,USR1086,member,BK249,classic,ST111,ST110,2024-12-09 14:03:00,2024-12-09 14:16:00,13.0,9.13,completed
TR11102,USR1062,casual,BK285,electric,ST108,ST109,2024-10-23 21:34:00,2024-10-23 22:14:00,40.0,8.86,completed
TR11103,USR1006,member,BK289,classic,ST111,ST106,2024-10-03 20:00:00,2024-10-03 20:22:00,22.0,4.85,completed
TR11104,USR1081,casual,BK222,classic,ST113,ST114,2024-10-06 11:11:00,2024-10-06 11:41:00,30.0,5.56,completed
TR11105,USR1016,casual,BK256,classic,ST100,ST109,2024-05-28 17:28:00,2024-05-28 17:53:00,25.0,5.82,completed
TR11106,USR1018,casual,BK255,classic,ST101,ST106,2024-03-16 22:11:00,2024-03-16 22:45:00,34.0,4.05,completed
TR11107,USR1017,casual,BK232,electric,ST112,ST105,2024-02-08 22:56:00,2024-02-08 23:39:00,43.0,6.15,completed
TR11108,USR1098,member,BK233,electric,ST108,ST103,2024-06-15 21:46:00,2024-06-15 21:56:00,10.0,9.8,completed
TR11109,USR1010,casual,BK215,electric,ST112,ST112,2024-10-14 12:39:00,2024-10-14 13:04:00,25.0,5.03,completed
TR11110,USR1006,member,BK298,electric,ST107,ST113,2024-02-01 04:32:00,2024-02-01 04:52:00,20.0,4.21,completed
TR11111,USR1049,casual,BK299,electric,ST100,ST108,2024-04-20 17:52:00,2024-04-20 18:17:00,25.0,5.48,completed
TR11112,USR1024,member,BK208,electric,ST104,ST112,2024-07-27 13:14:00,2024-07-27 13:38:00,24.0,3.14,completed
TR11113,USR1096,casual,BK200,classic,ST105,ST112,2024-03-04 23:15:00,2024-03-04 23:25:00,10.0,7.68,completed
TR11114,USR1025,casual,BK213,electric,ST105,ST106,2024-04-08 10:54:00,2024-04-08 11:43:00,49.0,4.17,completed
TR11115,USR1087,casual,BK294,classic,ST109,ST100,2024-03-22 12:09:00,2024-03-22 12:44:00,35.0,5.67,completed
TR11116,USR1023,casual,BK262,electric,ST110,ST108,2024-03-28 06:55:00,2024-03-28 07:47:00,52.0,3.89,completed
TR11117,USR1017,casual,BK225,classic,ST111,ST102,2024-11-08 14:43:00,2024-11-08 15:05:00,22.0,9.9,completed
TR11118,USR1085,casual,BK229,classic,ST111,ST102,2024-04-07 08:19:00,2024-04-07 09:17:00,58.0,4.45,completed
TR11119,USR1048,member,BK299,electric,ST106,ST102,2024-01-12 04:58:00,2024-01-12 05:33:00,35.0,2.36,completed
TR11120,USR1036,casual,BK228,electric,ST110,ST109,2024-01-21 04:46:00,2024-01-21 05:33:00,47.0,3.82,completed
TR11121,USR1003,member,BK249,electric,ST106,ST110,2024-08-07 01:55:00,2024-08-07 02:14:00,19.0,8.22,completed
TR11122,USR1065,casual,BK207,classic,ST110,ST104,2024-07-15 20:26:00,2024-07-15 20:58:00,32.0,7.81,completed
TR11123,USR1013,member,BK273,classic,ST108,ST102,2024-04-11 16:29:00,2024-04-11 17:23:00,54.0,2.57,completed
TR11124,USR1066,casual,BK238,electric,ST107,ST111,2024-04-20 02:51:00,2024-04-20 03:07:00,16.0,7.12,completed
TR11125,USR1009,casual,BK214,classic,ST105,ST104,2024-12-07 04:08:00,2024-12-07 04:33:00,25.0,2.39,completed
TR11126,USR1049,casual,BK212,classic,ST103,ST111,2024-03-24 21:31:00,2024-03-24 22:07:00,36.0,5.4,completed
TR11127,USR1034,casual,BK220,electric,ST101,ST100,2024-06-25 17:12:00,2024-06-25 18:07:00,55.0,5.14,completed
TR11128,USR1042,casual,BK297,electric,ST105,ST113,2024-05-07 02:24:00,2024-05-07 02:45:00,21.0,6.05,completed
TR11129,USR1065,member,BK214,classic,ST112,ST100,2024-04-21 08:35:00,2024-04-21 08:51:00,16.0,5.49,completed
TR11130,USR1013,member,BK229,classic,ST113,ST105,2024-04-13 23:25:00,2024-04-13 23:57:00,32.0,3.67,completed
TR11131,USR1081,member,BK223,electric,ST101,ST107,2024-01-20 09:09:00,2024-01-20 09:40:00,31.0,9.44,completed
TR11132,USR1023,casual,BK217,electric,ST111,ST108,2024-04-07 22:02:00,2024-04-07 22:28:00,26.0,9.6,completed
TR11133,USR1022,casual,BK233,classic,ST105,ST109,2024-09-15 02:47:00,2024-09-15 02:58:00,11.0,1.81,completed
TR11134,USR1027,casual,BK281,electric,ST101,ST111,2024-11-02 04:44:00,2024-11-02 05:30:00,46.0,1.46,completed
TR11135,USR1052,member,BK203,classic,ST103,ST104,2024-06-14 09:45:00,2024-06-14 10:43:00,58.0,1.94,completed
TR11136,USR1062,casual,BK225,classic,ST104,ST101,2024-10-03 02:37:00,2024-10-03 02:49:00,12.0,4.25,completed
TR11137,USR1038,member,BK291,classic,ST113,ST104,2024-05-18 14:31:00,2024-05-18 15:03:00,32.0,2.09,completed
TR11138,USR1081,member,BK224,classic,ST105,ST111,2024-10-08 08:03:00,2024-10-08 08:49:00,46.0,1.04,completed
TR11139,USR1019,casual,BK210,electric,ST102,ST106,2024-07-10 04:27:00,2024-07-10 05:02:00,35.0,9.05,completed
TR11140,USR1033,member,BK218,electric,ST108,ST102,2024-12-08 12:44:00,2024-12-08 12:55:00,11.0,6.46,completed
TR11141,USR1024,member,BK277,electric,ST108,ST102,2024-04-27 04:31:00,2024-04-27 05:20:00,49.0,9.03,completed
TR11142,USR1026,member,BK273,classic,ST103,ST102,2024-06-14 05:02:00,2024-06-14 05:22:00,20.0,1.33,completed
TR11143,USR1077,casual,BK209,classic,ST113,ST105,2024-04-23 22:12:00,2024-04-23 23:03:00,51.0,2.41,completed
TR11144,USR1074,member,BK201,electric,ST105,ST105,2024-03-26 09:44:00,2024-03-26 10:06:00,22.0,1.88,completed
TR11145,USR1092,casual,BK293,electric,ST108,ST114,2024-09-17 04:55:00,2024-09-17 05:43:00,48.0,1.59,completed
TR11146,USR1097,member,BK254,electric,ST104,ST105,2024-10-11 14:24:00,2024-10-11 14:38:00,14.0,4.28,completed
TR11147,USR1018,member,BK226,classic,ST110,ST103,2024-06-05 21:02:00,2024-06-05 21:12:00,10.0,2.87,completed
TR11148,USR1068,casual,BK207,classic,ST109,ST101,2024-09-16 22:31:00,2024-09-16 23:07:00,36.0,3.73,completed
TR11149,USR1070,casual,BK252,electric,ST103,ST101,2024-09-25 20:38:00,2024-09-25 21:17:00,39.0,8.93,completed
TR11150,USR1045,member,BK297,electric,ST105,ST110,2024-09-22 01:31:00,2024-09-22 02:30:00,59.0,7.33,completed
TR11151,USR1034,casual,BK245,electric,ST107,ST105,2024-10-06 07:34:00,2024-10-06 08:21:00,47.0,5.54,completed
TR11152,USR1033,member,BK278,electric,ST114,ST100,2024-09-13 05:47:00,2024-09-13 06:31:00,44.0,9.0,completed
TR11153,USR1079,casual,BK208,classic,ST111,ST100,2024-09-11 11:25:00,2024-09-11 12:21:00,56.0,7.51,completed
TR11154,USR1068,member,BK205,electric,ST102,ST108,2024-04-24 01:24:00,2024-04-24 01:49:00,25.0,4.24,completed
TR11155,USR1045,member,BK209,classic,ST100,ST108,2024-07-07 15:15:00,2024-07-07 16:06:00,51.0,4.68,completed
TR11156,USR1024,casual,BK248,classic,ST110,ST113,2024-01-25 21:31:00,2024-01-25 21:45:00,14.0,5.84,completed
TR11157,USR1089,member,BK255,electric,ST100,ST107,2024-04-26 07:02:00,2024-04-26 07:59:00,57.0,7.86,completed
TR11158,USR1011,member,BK234,classic,ST103,ST114,2024-05-10 07:24:00,2024-05-10 07:58:00,34.0,6.72,completed
TR11159,USR1051,member,BK206,electric,ST112,ST110,2024-10-24 20:06:00,2024-10-24 20:14:00,8.0,7.28,completed
TR11160,USR1063,casual,BK211,classic,ST110,ST106,2024-07-03 13:45:00,2024-07-03 14:18:00,33.0,7.98,completed
TR11161,USR1089,member,BK272,classic,ST101,ST112,2024-01-19 21:17:00,2024-01-19 22:09:00,52.0,3.8,completed
TR11162,USR1088,member,BK243,classic,ST101,ST112,2024-08-07 23:50:00,2024-08-08 00:30:00,40.0,6.66,completed
TR11163,USR1059,casual,BK214,classic,ST107,ST114,2024-08-21 16:17:00,2024-08-21 16:49:00,32.0,1.54,completed
TR11164,USR1072,casual,BK271,electric,ST113,ST110,2024-05-03 11:53:00,2024-05-03 12:09:00,16.0,5.73,completed
TR11165,USR1030,casual,BK253,classic,ST112,ST111,2024-09-08 00:22:00,2024-09-08 00:47:00,25.0,7.21,completed
TR11166,USR1046,casual,BK270,electric,ST102,ST113,2024-09-19 15:46:00,2024-09-19 16:25:00,39.0,7.68,completed
TR11167,USR1085,member,BK207,classic,ST103,ST110,2024-11-05 17:08:00,2024-11-05 18:07:00,59.0,6.7,completed
TR11168,USR1075,member,BK226,electric,ST107,ST106,2024-01-14 00:48:00,2024-01-14 01:34:00,46.0,9.27,completed
TR11169,USR1063,casual,BK292,electric,ST103,ST100,2024-07-17 15:56:00,2024-07-17 16:49:00,53.0,6.94,completed
TR11170,USR1037,member,BK252,classic,ST108,ST103,2024-01-14 01:27:00,2024-01-14 01:39:00,12.0,1.43,completed
TR11171,USR1016,casual,BK272,classic,ST109,ST111,2024-06-22 08:43:00,2024-06-22 08:59:00,16.0,7.97,completed
TR11172,USR1078,member,BK205,electric,ST111,ST110,2024-03-05 18:46:00,2024-03-05 19:08:00,22.0,2.24,completed
TR11173,USR1053,casual,BK261,classic,ST101,ST107,2024-05-05 07:29:00,2024-05-05 08:11:00,42.0,8.06,completed
TR11174,USR1085,casual,BK209,electric,ST108,ST111,2024-10-20 14:21:00,2024-10-20 14:51:00,30.0,1.68,completed
TR11175,USR1004,casual,BK208,electric,ST110,ST112,2024-07-24 04:53:00,2024-07-24 05:17:00,24.0,5.77,completed
TR11176,USR1063,member,BK219,classic,ST113,ST106,2024-07-06 01:17:00,2024-07-06 01:43:00,26.0,2.3,completed
TR11177,USR1032,casual,BK253,electric,ST101,ST101,2024-08-21 08:33:00,2024-08-21 08:48:00,15.0,9.97,completed
TR11178,USR1061,casual,BK245,electric,ST106,ST105,2024-05-15 04:32:00,2024-05-15 05:30:00,58.0,6.54,completed
TR11179,USR1083,member,BK243,electric,ST111,ST113,2024-08-11 00:34:00,2024-08-11 01:16:00,42.0,9.54,completed
TR11180,USR1083,member,BK217,classic,ST111,ST110,2024-11-02 18:17:00,2024-11-02 18:56:00,39.0,1.63,completed
TR11181,USR1099,casual,BK286,electric,ST109,ST110,2024-08-05 19:38:00,2024-08-05 20:31:00,53.0,6.83,completed
TR11182,USR1061,casual,BK233,electric,ST104,ST100,2024-08-03 17:30:00,2024-08-03 18:15:00,45.0,2.05,completed
TR11183,USR1084,member,BK218,classic,ST101,ST104,2024-10-29 21:09:00,2024-10-29 21:25:00,16.0,6.6,completed
TR11184,USR1005,member,BK271,electric,ST101,ST103,2024-04-20 23:46:00,2024-04-21 00:37:00,51.0,4.45,completed
TR11185,USR1011,casual,BK209,classic,ST113,ST106,2024-06-14 21:26:00,2024-06-14 22:19:00,53.0,2.96,completed
TR11186,USR1036,member,BK223,classic,ST108,ST106,2024-08-23 20:19:00,2024-08-23 20:44:00,25.0,3.0,completed
TR11187,USR1093,casual,BK296,classic,ST109,ST107,2024-08-13 13:36:00,2024-08-13 14:09:00,33.0,1.09,completed
TR11188,USR1062,member,BK299,electric,ST108,ST112,2024-05-27 04:59:00,2024-05-27 05:38:00,39.0,8.69,completed
TR11189,USR1038,member,BK279,classic,ST111,ST101,2024-07-28 01:13:00,2024-07-28 01:54:00,41.0,8.19,completed
TR11190,USR1061,casual,BK230,electric,ST106,ST114,2024-06-16 13:50:00,2024-06-16 14:23:00,33.0,5.83,completed
TR11191,USR1067,casual,BK228,electric,ST112,ST106,2024-04-19 04:17:00,2024-04-19 05:00:00,43.0,1.6,completed
TR11192,USR1043,member,BK218,classic,ST105,ST107,2024-03-17 12:00:00,2024-03-17 12:25:00,25.0,8.57,completed
TR11193,USR1074,member,BK269,classic,ST109,ST106,2024-06-13 05:21:00,2024-06-13 06:06:00,45.0,9.33,completed
TR11194,USR1028,casual,BK265,classic,ST103,ST109,2024-05-19 08:18:00,2024-05-19 08:28:00,10.0,9.73,completed
TR11195,USR1060,member,BK229,classic,ST108,ST108,2024-12-10 00:56:00,2024-12-10 01:37:00,41.0,7.27,completed
TR11196,USR1005,member,BK209,electric,ST110,ST100,2024-10-28 15:28:00,2024-10-28 16:23:00,55.0,3.86,completed
TR11197,USR1064,member,BK266,electric,ST108,ST113,2024-07-31 12:20:00,2024-07-31 12:44:00,24.0,3.57,completed
TR11198,USR1092,member,BK225,classic,ST100,ST105,2024-02-14 08:48:00,2024-02-14 09:47:00,59.0,6.47,completed
TR11199,USR1085,casual,BK203,electric,ST105,ST103,2024-05-11 04:49:00,2024-05-11 05:48:00,59.0,2.05,completed
TR11200,USR1088,member,BK254,classic,ST103,ST100,2024-11-24 03:48:00,2024-11-24 04:47:00,59.0,1.71,completed
TR11201,USR1020,member,BK215,electric,ST107,ST103,2024-04-06 20:51:00,2024-04-06 21:12:00,21.0,4.39,completed
TR11202,USR1002,casual,BK218,classic,ST101,ST114,2024-05-16 21:27:00,2024-05-16 21:55:00,28.0,8.86,completed
TR11203,USR1021,member,BK290,classic,ST100,ST104,2024-11-28 05:29:00,2024-11-28 05:51:00,22.0,2.72,completed
TR11204,USR1023,casual,BK262,classic,ST113,ST102,2024-11-19 03:06:00,2024-11-19 03:24:00,18.0,3.45,completed
TR11205,USR1027,member,BK292,classic,ST100,ST107,2024-07-28 09:17:00,2024-07-28 09:33:00,16.0,5.8,completed
TR11206,USR1083,member,BK274,classic,ST108,ST101,2024-08-26 23:20:00,2024-08-26 23:47:00,27.0,2.05,completed
TR11207,USR1099,member,BK275,classic,ST106,ST106,2024-04-19 18:18:00,2024-04-19 18:28:00,10.0,1.78,completed
TR11208,USR1036,member,BK264,electric,ST101,ST105,2024-10-18 17:28:00,2024-10-18 18:17:00,49.0,6.97,completed
TR11209,USR1089,member,BK250,electric,ST105,ST112,2024-09-04 05:12:00,2024-09-04 05:31:00,19.0,6.87,completed
TR11210,USR1064,member,BK245,electric,ST109,ST111,2024-07-10 02:10:00,2024-07-10 02:56:00,46.0,1.64,completed
TR11211,USR1038,casual,BK210,electric,ST103,ST114,2024-08-14 07:39:00,2024-08-14 08:25:00,46.0,6.99,completed
TR11212,USR1057,member,BK223,classic,ST114,ST106,2024-02-12 01:21:00,2024-02-12 02:06:00,45.0,3.3,completed
TR11213,USR1014,casual,BK242,classic,ST105,ST102,2024-10-08 10:17:00,2024-10-08 10:23:00,6.0,1.81,completed
TR11214,USR1091,member,BK237,classic,ST108,ST101,2024-10-03 18:18:00,2024-10-03 18:37:00,19.0,4.88,completed
TR11215,USR1081,member,BK287,electric,ST107,ST103,2024-01-15 20:30:00,2024-01-15 20:52:00,22.0,4.76,completed
TR11216,USR1037,member,BK241,classic,ST110,ST100,2024-10-05 12:09:00,2024-10-05 12:20:00,11.0,6.15,completed
TR11217,USR1001,casual,BK219,classic,ST106,ST104,2024-08-30 07:28:00,2024-08-30 07:51:00,23.0,7.81,completed
TR11218,USR1021,member,BK281,classic,ST113,ST113,2024-09-29 23:26:00,2024-09-29 23:42:00,16.0,4.11,completed
TR11219,USR1068,casual,BK223,electric,ST114,ST106,2024-09-11 01:17:00,2024-09-11 01:57:00,40.0,8.73,completed
TR11220,USR1023,member,BK225,electric,ST105,ST113,2024-12-12 20:39:00,2024-12-12 20:56:00,17.0,8.88,completed
TR11221,USR1034,casual,BK228,classic,ST100,ST109,2024-03-19 15:06:00,2024-03-19 16:01:00,55.0,4.61,completed
TR11222,USR1028,casual,BK202,electric,ST109,ST110,2024-03-30 15:05:00,2024-03-30 15:37:00,32.0,8.23,completed
TR11223,USR1041,member,BK231,electric,ST109,ST109,2024-10-26 03:55:00,2024-10-26 04:46:00,51.0,6.96,completed
TR11224,USR1001,casual,BK229,electric,ST106,ST106,2024-07-01 01:59:00,2024-07-01 02:45:00,46.0,4.41,completed
TR11225,USR1033,member,BK248,classic,ST108,ST103,2024-04-09 02:48:00,2024-04-09 03:14:00,26.0,5.91,completed
TR11226,USR1044,member,BK208,classic,ST105,ST101,2024-09-23 04:51:00,2024-09-23 05:35:00,44.0,8.41,completed
TR11227,USR1072,member,BK282,electric,ST113,ST114,2024-10-11 15:38:00,2024-10-11 16:21:00,43.0,3.08,completed
TR11228,USR1000,casual,BK236,classic,ST102,ST105,2024-06-24 05:56:00,2024-06-24 06:16:00,20.0,4.85,completed
TR11229,USR1061,member,BK260,classic,ST100,ST101,2024-06-05 22:49:00,2024-06-05 23:15:00,26.0,8.27,completed
TR11230,USR1073,member,BK203,classic,ST103,ST112,2024-04-23 10:27:00,2024-04-23 10:49:00,22.0,9.49,completed
TR11231,USR1065,member,BK232,electric,ST102,ST108,2024-05-17 12:33:00,2024-05-17 13:01:00,28.0,6.13,completed
TR11232,USR1009,casual,BK241,classic,ST108,ST111,2024-03-22 18:32:00,2024-03-22 19:15:00,43.0,7.73,completed
TR11233,USR1021,member,BK240,classic,ST106,ST107,2024-06-19 23:20:00,2024-06-19 23:29:00,9.0,1.01,completed
TR11234,USR1005,casual,BK233,classic,ST108,ST111,2024-05-07 06:18:00,2024-05-07 07:03:00,45.0,1.57,completed
TR11235,USR1059,member,BK236,classic,ST101,ST108,2024-05-08 03:44:00,2024-05-08 04:39:00,55.0,5.9,completed
TR11236,USR1035,member,BK278,electric,ST109,ST103,2024-11-04 05:13:00,2024-11-04 05:31:00,18.0,2.02,completed
TR11237,USR1061,member,BK285,electric,ST102,ST107,2024-03-29 21:47:00,2024-03-29 21:55:00,8.0,2.41,completed
TR11238,USR1081,member,BK238,electric,ST100,ST106,2024-01-24 12:52:00,2024-01-24 13:25:00,33.0,5.97,completed
TR11239,USR1059,casual,BK219,electric,ST106,ST108,2024-01-19 07:42:00,2024-01-19 07:50:00,8.0,9.47,completed
TR11240,USR1032,member,BK260,electric,ST105,ST103,2024-07-09 15:41:00,2024-07-09 16:33:00,52.0,4.59,completed
TR11241,USR1079,casual,BK227,classic,ST106,ST112,2024-02-25 02:40:00,2024-02-25 02:49:00,9.0,1.88,completed
TR11242,USR1012,member,BK210,electric,ST109,ST102,2024-09-06 20:32:00,2024-09-06 21:10:00,38.0,5.82,completed
TR11243,USR1080,casual,BK272,electric,ST107,ST104,2024-07-26 03:43:00,2024-07-26 04:18:00,35.0,6.08,completed
TR11244,USR1069,member,BK294,classic,ST110,ST103,2024-09-30 00:17:00,2024-09-30 00:26:00,9.0,8.27,completed
TR11245,USR1000,member,BK299,electric,ST109,ST108,2024-02-20 13:53:00,2024-02-20 14:34:00,41.0,6.38,completed
TR11246,USR1075,member,BK233,classic,ST109,ST113,2024-10-29 04:37:00,2024-10-29 05:04:00,27.0,7.73,completed
TR11247,USR1093,member,BK231,electric,ST111,ST100,2024-10-06 23:45:00,2024-10-06 23:51:00,6.0,4.65,completed
TR11248,USR1012,casual,BK252,electric,ST107,ST109,2024-03-18 02:23:00,2024-03-18 03:17:00,54.0,9.14,completed
TR11249,USR1037,casual,BK210,classic,ST110,ST103,2024-04-14 14:41:00,2024-04-14 15:04:00,23.0,6.27,completed
TR11250,USR1073,member,BK225,electric,ST108,ST113,2024-05-08 14:09:00,2024-05-08 15:03:00,54.0,2.74,completed
TR11251,USR1067,casual,BK260,electric,ST113,ST103,2024-03-16 01:13:00,2024-03-16 02:12:00,59.0,3.04,completed
TR11252,USR1016,casual,BK250,classic,ST105,ST114,2024-10-07 01:51:00,2024-10-07 02:34:00,43.0,5.57,completed
TR11253,USR1024,member,BK274,electric,ST106,ST109,2024-01-15 04:31:00,2024-01-15 05:05:00,34.0,3.04,completed
TR11254,USR1030,member,BK241,classic,ST103,ST106,2024-03-23 00:24:00,2024-03-23 00:47:00,23.0,7.44,completed
TR11255,USR1065,member,BK272,electric,ST112,ST102,2024-02-01 19:04:00,2024-02-01 19:10:00,6.0,4.85,completed
TR11256,USR1031,member,BK297,electric,ST110,ST108,2024-05-29 21:18:00,2024-05-29 21:43:00,25.0,5.3,completed
TR11257,USR1053,member,BK227,classic,ST108,ST100,2024-10-09 11:17:00,2024-10-09 11:53:00,36.0,2.85,completed
TR11258,USR1098,member,BK209,classic,ST110,ST113,2024-04-02 17:58:00,2024-04-02 18:06:00,8.0,2.86,completed
TR11259,USR1079,casual,BK265,classic,ST112,ST108,2024-07-12 02:20:00,2024-07-12 02:41:00,21.0,9.11,completed
TR11260,USR1013,member,BK248,electric,ST114,ST109,2024-08-07 22:09:00,2024-08-07 22:33:00,24.0,2.04,completed
TR11261,USR1029,casual,BK262,classic,ST102,ST107,2024-03-17 22:17:00,2024-03-17 22:39:00,22.0,1.34,completed
TR11262,USR1066,member,BK285,classic,ST103,ST100,2024-06-25 12:14:00,2024-06-25 12:21:00,7.0,8.21,completed
TR11263,USR1020,member,BK236,electric,ST110,ST103,2024-11-04 23:36:00,2024-11-05 00:10:00,34.0,2.94,completed
TR11264,USR1051,member,BK203,classic,ST111,ST107,2024-09-03 19:57:00,2024-09-03 20:12:00,15.0,1.89,completed
TR11265,USR1047,member,BK290,classic,ST103,ST103,2024-05-16 14:21:00,2024-05-16 15:09:00,48.0,8.9,completed
TR11266,USR1072,member,BK275,classic,ST112,ST109,2024-11-30 16:10:00,2024-11-30 16:27:00,17.0,3.89,completed
TR11267,USR1091,member,BK218,electric,ST102,ST100,2024-02-12 13:00:00,2024-02-12 13:43:00,43.0,5.28,completed
TR11268,USR1009,member,BK285,classic,ST109,ST108,2024-07-23 23:16:00,2024-07-23 23:22:00,6.0,8.8,completed
TR11269,USR1083,casual,BK295,classic,ST100,ST107,2024-04-13 00:28:00,2024-04-13 01:20:00,52.0,2.23,completed
TR11270,USR1015,member,BK280,electric,ST110,ST107,2024-04-08 14:04:00,2024-04-08 14:55:00,51.0,1.84,completed
TR11271,USR1083,member,BK277,electric,ST110,ST104,2024-01-07 20:12:00,2024-01-07 20:28:00,16.0,3.64,completed
TR11272,USR1048,casual,BK232,electric,ST110,ST111,2024-10-23 11:41:00,2024-10-23 12:28:00,47.0,6.78,completed
TR11273,USR1022,member,BK293,classic,ST112,ST113,2024-06-12 00:30:00,2024-06-12 01:02:00,32.0,4.73,completed
TR11274,USR1045,member,BK245,electric,ST108,ST105,2024-08-30 16:14:00,2024-08-30 17:10:00,56.0,3.63,completed
TR11275,USR1061,casual,BK251,electric,ST107,ST108,2024-11-30 07:56:00,2024-11-30 08:31:00,35.0,7.05,completed
TR11276,USR1032,member,BK224,electric,ST108,ST101,2024-03-15 09:57:00,2024-03-15 10:21:00,24.0,5.25,completed
TR11277,USR1060,casual,BK207,electric,ST105,ST112,2024-09-19 11:48:00,2024-09-19 12:47:00,59.0,9.52,completed
TR11278,USR1021,casual,BK253,electric,ST103,ST101,2024-11-30 01:18:00,2024-11-30 01:23:00,5.0,4.64,completed
TR11279,USR1009,casual,BK264,classic,ST108,ST110,2024-06-25 14:09:00,2024-06-25 14:16:00,7.0,4.53,completed
TR11280,USR1082,casual,BK292,classic,ST102,ST114,2024-05-30 20:20:00,2024-05-30 20:31:00,11.0,1.0,completed
TR11281,USR1019,casual,BK202,classic,ST109,ST108,2024-04-09 14:35:00,2024-04-09 15:09:00,34.0,3.52,completed
TR11282,USR1022,casual,BK284,electric,ST108,ST112,2024-12-09 04:49:00,2024-12-09 05:16:00,27.0,1.71,completed
TR11283,USR1080,member,BK299,classic,ST101,ST114,2024-08-31 01:22:00,2024-08-31 02:18:00,56.0,8.73,completed
TR11284,USR1054,casual,BK278,classic,ST111,ST113,2024-02-15 23:08:00,2024-02-15 23:52:00,44.0,6.55,completed
TR11285,USR1009,member,BK219,electric,ST108,ST112,2024-11-06 12:07:00,2024-11-06 12:47:00,40.0,5.01,completed
TR11286,USR1093,member,BK262,electric,ST108,ST111,2024-06-25 02:19:00,2024-06-25 02:41:00,22.0,6.32,completed
TR11287,USR1049,member,BK288,classic,ST103,ST100,2024-04-15 23:06:00,2024-04-15 23:19:00,13.0,8.16,completed
TR11288,USR1068,casual,BK298,classic,ST106,ST108,2024-03-06 14:48:00,2024-03-06 15:00:00,12.0,5.41,completed
TR11289,USR1001,member,BK200,electric,ST109,ST108,2024-03-02 06:07:00,2024-03-02 06:44:00,37.0,9.49,completed
TR11290,USR1043,member,BK213,classic,ST107,ST114,2024-09-22 03:05:00,2024-09-22 03:56:00,51.0,6.41,completed
TR11291,USR1001,casual,BK273,classic,ST106,ST100,2024-04-20 23:35:00,2024-04-21 00:13:00,38.0,1.12,completed
TR11292,USR1013,casual,BK292,classic,ST103,ST114,2024-04-20 14:14:00,2024-04-20 14:22:00,8.0,6.74,completed
TR11293,USR1080,casual,BK286,electric,ST103,ST114,2024-07-23 16:48:00,2024-07-23 17:18:00,30.0,5.14,completed
